Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2004-10-31,13.489523809523812,13.616666666666665,13.326190476190474,13.45,10602538.095238095,0.004761904761904762,1.0,9.814138413025088,9.90664571268043,9.69532492714528,9.785400911817172,10602538.095238095
2004-11-30,13.950476190476191,14.375714285714288,13.840952380952379,13.991904761904763,7192338.095238095,0.0,1.0,10.219440357046059,10.53094910359297,10.139208541026072,10.249788913540439,7192338.095238095
2004-12-31,14.427727272727275,14.561363636363637,14.328181818181816,14.456818181818182,6845900.0,0.0,1.0,10.569051288157546,10.666946788574,10.496129129684075,10.59036187328223,6845900.0
2005-01-31,13.945500000000001,14.0485,13.819999999999999,13.9035,10050435.0,0.005,1.0,10.23031986184898,10.305846730533887,10.138261201996746,10.199528011832676,10050435.0
2005-02-28,13.049473684210525,13.162105263157894,12.959473684210527,13.05421052631579,8233221.052631579,0.0,1.0,9.63101580790591,9.714142265229933,9.564592330324553,9.634511780410188,8233221.052631579
2005-03-31,11.920909090909088,12.07272727272727,11.785909090909088,11.905454545454544,11350300.0,0.0,1.0,8.798091530547474,8.91013921495236,8.698456314175441,8.786685478841582,11350300.0
2005-04-30,10.136666666666668,10.270476190476192,9.941380952380953,10.063333333333333,16114561.904761905,0.004761904761904762,1.0,7.488357521182865,7.587156416808015,7.344109918501845,7.434146249082292,16114561.904761905
2005-05-31,9.779999999999998,9.919047619047618,9.61095238095238,9.769999999999998,16205028.57142857,0.0,1.0,7.296989646595028,7.400734946858237,7.17086094250791,7.289528511987061,16205028.57142857
2005-06-30,10.47590909090909,10.673636363636364,10.346545454545453,10.474545454545456,14491477.272727273,0.0,1.0,7.816216786813332,7.963743766561836,7.7196968363847756,7.815199359366795,14491477.272727273
2005-07-31,10.657000000000002,10.805499999999999,10.547,10.693500000000002,10015810.0,0.005,1.0,7.955086033702502,8.06591514436804,7.87296145011952,7.982294860337104,10015810.0
2005-08-31,10.182173913043478,10.28034782608696,10.083478260869564,10.148260869565217,10252673.913043479,0.0,1.0,7.667793115550122,7.741724012919403,7.593469317043359,7.642254541613869,10252673.913043479
2005-09-30,9.888571428571428,9.981904761904762,9.772857142857143,9.862380952380953,11182523.80952381,0.0,1.0,7.446692677827372,7.516978325754458,7.359552818407538,7.426969664378444,11182523.80952381
2005-10-31,8.862857142857143,8.94904761904762,8.67095238095238,8.765238095238093,19941752.38095238,0.004761904761904762,1.0,6.681479997931542,6.746619151077466,6.5369149148153625,6.608060845623341,19941752.38095238
2005-11-30,8.182857142857143,8.308095238095238,8.046190476190478,8.172857142857143,17251461.904761903,0.0,1.0,6.239021846348309,6.334509669066524,6.134820305967615,6.231397343393638,17251461.904761903
2005-12-31,8.08095238095238,8.172380952380953,7.995238095238094,8.063333333333333,16740276.19047619,0.0,1.0,6.16132453052437,6.231034271824362,6.095971648055643,6.147890882461362,16740276.19047619
2006-01-31,8.4285,8.574,8.2865,8.435550000000001,29939710.0,0.005,1.0,6.441539335963367,6.5526649275567035,6.333016364496225,6.446892625243765,29939710.0
2006-02-28,8.313157894736841,8.374894736842105,8.189473684210528,8.26736842105263,15661500.0,0.0,1.0,6.411476609994411,6.45909080476189,6.31608585321387,6.376161734079904,15661500.0
2006-03-31,7.912608695652175,7.990434782608695,7.8117347826086965,7.900434782608696,20945017.391304348,0.0,1.0,6.1025552766573785,6.162578211682466,6.024756834449721,6.093166214195361,20945017.391304348
2006-04-30,7.4694736842105245,7.552105263157894,7.315263157894737,7.399999999999999,32371621.05263158,0.005263157894736842,1.0,5.764960024876149,5.828695009316236,5.645909206517895,5.711267863413821,32371621.05263158
2006-05-31,7.031363636363636,7.109999999999999,6.93890909090909,7.002727272727273,25054595.454545453,0.0,1.0,5.5009272824315945,5.562447769849069,5.42859625849685,5.478523867938523,25054595.454545453
2006-06-30,6.734545454545454,6.807272727272727,6.6063636363636355,6.692272727272728,25933227.272727273,0.0,1.0,5.268714113162237,5.325611673779533,5.1684321625742315,5.235642406053417,25933227.272727273
2006-07-31,6.6405,6.724500000000001,6.518000000000001,6.592499999999999,27368020.0,0.0025,1.0,5.19715002270713,5.26286670522011,5.101231089241621,5.159541918727774,27368020.0
2006-08-31,7.601739130434782,7.747391304347825,7.482608695652175,7.63913043478261,39144534.782608695,0.0,1.0,5.991737055248152,6.106540985327535,5.897837721392161,6.02120910894018,39144534.782608695
2006-09-30,8.33,8.471,8.165885,8.3215,48816205.0,0.0,1.0,6.565756705645105,6.676893763927945,6.436400263658695,6.55905695390467,48816205.0
2006-10-31,8.209545454545458,8.319545454545455,8.10590909090909,8.218181818181819,25585904.545454547,0.0,1.0,6.470813699697496,6.557516369279841,6.389126887033155,6.4776209340861985,25585904.545454547
2006-11-30,8.605714285714287,8.705238095238096,8.478095238095237,8.58,20153952.38095238,0.0,1.0,6.783076383948919,6.861521656428191,6.68248627378412,6.762808227423172,20153952.38095238
2006-12-31,7.391999999999999,7.471499999999999,7.2625,7.355499999999999,97455295.0,0.0,1.0,5.826419395933815,5.8890817798592545,5.72434670765279,5.797649873754222,97455295.0
2007-01-31,8.000499999999999,8.122999999999998,7.914499999999999,8.022499999999999,62655890.0,0.0,1.0,6.306042799941625,6.402598045612875,6.238257076449975,6.3233833338581,62655890.0
2007-02-28,8.423684210526318,8.512710526315788,8.301105263157895,8.404736842105264,42328768.421052635,0.0,1.0,6.639599170648259,6.7097702546666955,6.542981698180658,6.624664739524026,42328768.421052635
2007-03-31,7.80700909090909,7.903536363636363,7.695909090909092,7.790454545454543,47375513.63636363,0.0,1.0,6.153532087595287,6.229615471531278,6.065962391317117,6.140483694098645,47375513.63636363
2007-04-30,8.000499999999999,8.078999999999999,7.922500000000001,7.986999999999997,34824470.0,0.0,1.0,6.30604279994163,6.367916977779941,6.24456272514687,6.295402017765625,34824470.0
2007-05-31,8.48,8.590454545454547,8.387727272727272,8.470454545454546,35199568.18181818,0.0,1.0,6.683987618711959,6.771048563788446,6.611257693401137,6.676463833334978,35199568.18181818
2007-06-30,8.676666666666668,8.828095238095235,8.587142857142855,8.710952380952381,43998595.23809524,0.0,1.0,6.839001482510706,6.958358404273428,6.768438270902558,6.866025691211691,43998595.23809524
2007-07-31,8.82571428571429,8.913333333333334,8.654761904761905,8.753809523809522,62953290.47619048,0.0,1.0,6.956481723113633,7.025543589793939,6.8217360158406235,6.8998059520879345,62953290.47619048
2007-08-31,8.079565217391304,8.186091304347828,7.904347826086957,8.03304347826087,41875395.652173914,0.0,1.0,6.368362485568308,6.452326995743701,6.230255071174282,6.331693767602638,41875395.652173914
2007-09-30,8.09842105263158,8.231052631578947,7.981578947368422,8.105789473684212,44380921.05263158,0.0,1.0,6.383224769682285,6.487765787551895,6.291129111082841,6.389032604008367,44380921.05263158
2007-10-31,8.59478260869565,8.715652173913044,8.447391304347827,8.584347826086958,46648160.86956522,0.0,1.0,6.774459969580499,6.86973009663146,6.658285246306125,6.766235210410622,46648160.86956522
2007-11-30,7.9247619047619065,7.9990476190476185,7.6800000000000015,7.808571428571428,48067947.61904762,0.0,1.0,6.2463455722486705,6.30489802443415,6.053422749022152,6.154763531650876,48067947.61904762
2007-12-31,6.971500000000001,7.040249999999999,6.842999999999999,6.911500000000001,37855150.0,0.0,1.0,5.494978736303105,5.549167904792084,5.393694254109195,5.44768637107637,37855150.0
2008-01-31,6.243809523809524,6.3867142857142865,6.089999999999999,6.253809523809523,55148600.0,0.0,1.0,4.921408673436163,5.034047076646819,4.800175070513672,4.92929073430728,55148600.0
2008-02-29,6.436,6.547999999999999,6.321,6.447999999999999,38178855.0,0.0,1.0,5.072894376654489,5.1611734584110796,4.982250676636576,5.082352849699849,38178855.0
2008-03-31,5.780500000000001,5.886000000000001,5.590999999999999,5.7235000000000005,64799990.0,0.0,1.0,4.556225286552405,4.6393810287427595,4.4068602330446405,4.5112975395870105,64799990.0
2008-04-30,7.114968181818182,7.329090909090907,6.986363636363635,7.172272727272727,85676418.18181819,0.0,1.0,5.608061230519133,5.7768340675445735,5.506694344961557,5.6532290220656,85676418.18181819
2008-05-31,7.854285714285714,7.934285714285714,7.674761904761904,7.778571428571429,50145976.190476194,0.0,1.0,6.190795809918856,6.253852296887828,6.0492940504706,6.131117349037508,50145976.190476194
2008-06-30,6.0476142857142845,6.156666666666666,5.840714285714285,5.956666666666666,61822847.61904762,0.0,1.0,4.766766392507058,4.852722142987805,4.603686553083539,4.695080925565362,61822847.61904762
2008-07-31,5.009545454545455,5.234795454545455,4.77744090909091,4.995454545454545,66963286.36363637,0.0,1.0,3.9485542209382776,4.126097642060309,3.7656080053645824,3.937447680619863,66963286.36363637
2008-08-31,4.81047619047619,4.929047619047619,4.666185714285714,4.765238095238094,48886433.333333336,0.0,1.0,3.791646615241914,3.8851053369995134,3.677915983596262,3.755989673205895,48886433.333333336
2008-09-30,4.77547619047619,4.963333333333334,4.566185714285715,4.7719047619047625,68339304.76190476,0.0,1.0,3.764059402193,3.912129545700519,3.5990953748850427,3.7612443804533098,68339304.76190476
2008-10-31,2.8043478260869565,3.0021739130434777,2.4778217391304342,2.5891304347826085,72795843.47826087,0.0,1.0,2.2104040269017697,2.366331752830509,1.953034177561682,2.040768369023256,72795843.47826087
2008-11-30,1.914210526315789,2.0100000000000002,1.7226315789473683,1.8521052631578947,87439521.05263157,0.0,1.0,1.508792388856468,1.584294235095637,1.3577886963781172,1.4598406423937134,87439521.05263157
2008-12-31,2.8062727272727277,2.9322727272727276,2.561818181818182,2.7500000000000004,115526604.54545455,0.0,1.0,2.2119212457334823,2.3112352127096316,2.0192406849839593,2.167566739558719,115526604.54545455
2009-01-31,2.3020000000000005,2.3660000000000005,2.1754999999999995,2.2664999999999997,50868420.0,0.0,1.0,1.8144504125324201,1.8648956021076148,1.7147423425127197,1.786469096439935,50868420.0
2009-02-28,1.8610526315789477,1.9121052631578948,1.7684210526315787,1.8457894736842106,30219600.0,0.0,1.0,1.4668930126468052,1.5071330076204368,1.3938802382616842,1.4548624986856264,30219600.0
2009-03-31,2.3311363636363636,2.4109090909090907,2.2072727272727275,2.3027272727272727,43813322.72727273,0.0,1.0,1.837415871706927,1.9002932209288317,1.7397857995532358,1.8150236533230364,43813322.72727273
2009-04-30,4.126666666666667,4.328571428571429,3.963809523809524,4.195238095238095,117557200.0,0.0,1.0,3.252663786149929,3.4118063485002,3.1242987948202097,3.306712203551895,117557200.0
2009-05-31,5.6194999999999995,5.749499999999999,5.3709999999999996,5.59275,118384990.0,0.0,1.0,4.42932410652735,4.531790897851935,4.233454893879934,4.408239593697084,118384990.0
2009-06-30,5.947727272727272,6.100454545454546,5.753636363636363,5.943181818181818,82893186.36363636,0.0,1.0,4.688034840847231,4.808415406878923,4.535051204848627,4.684452085905813,82893186.36363636
2009-07-31,6.281818181818181,6.444090909090908,6.119090909090909,6.324545454545454,84435854.54545455,0.0,1.0,4.951367329041553,5.079271680450223,4.823104702138722,4.985045225490899,84435854.54545455
2009-08-31,7.879761904761905,7.979528571428571,7.675238095238096,7.799999999999999,81511980.95238096,0.0,1.0,6.210876298328613,6.289512992286184,6.049669386702571,6.148007479475609,81511980.95238096
2009-09-30,7.300714285714285,7.417142857142858,7.126666666666668,7.248095238095239,67151185.71428572,0.0,1.0,5.754467440267424,5.84623714898121,5.6172820474866985,5.712992786636052,67151185.71428572
2009-10-31,7.391363636363636,7.523636363636364,7.233222727272729,7.36,66817718.18181818,0.0,1.0,5.825917810242018,5.930175979037318,5.701270183075105,5.801196801146224,66817718.18181818
2009-11-30,8.285500000000003,8.445750000000002,8.167499999999999,8.341,114237930.0,0.0,1.0,6.530681534768609,6.656991560228356,6.437673216489384,6.574426972603345,114237930.0
2009-12-31,9.435454545454546,9.535454545454547,9.328181818181818,9.432727272727272,59697209.09090909,0.0,1.0,7.4370827073983,7.515903316109533,7.35252969078081,7.43493305443345,59697209.09090909
2010-01-31,11.395789473684209,11.585789473684214,11.138710526315789,11.366315789473687,134559542.10526314,0.0,1.0,8.982230630607699,9.131989787159021,8.779599439423508,8.958999293303348,134559542.10526314
2010-02-28,11.300526315789476,11.441842105263158,11.134736842105264,11.316842105263158,84863915.78947368,0.0,1.0,8.907143629677536,9.018529595145766,8.776467357340499,8.92000383425673,84863915.78947368
2010-03-31,13.23391304347826,13.466265217391303,13.019565217391303,13.251739130434782,138303913.04347825,0.0,1.0,10.431050817183877,10.614192215015901,10.262100555902848,10.445101447432393,138303913.04347825
2010-04-30,13.369523809523807,13.545714285714284,13.139047619047616,13.335714285714284,121226200.0,0.0,1.0,10.53794004845895,10.676814454283475,10.3562773121912,10.51129117598999,121226200.0
2010-05-31,11.942,12.190500000000002,11.532499999999995,11.884749999999999,135706255.0,0.0,1.0,9.41275709229462,9.60862630494199,9.08998669962213,9.367632293807443,135706255.0
2010-06-30,11.283181818181818,11.426545454545456,11.063504545454547,11.195227272727275,81297636.36363636,0.0,1.0,8.893472591085278,9.006472681937645,8.720321627521422,8.824146282968819,81297636.36363636
2010-07-31,11.617142857142857,11.832380952380953,11.408571428571427,11.66904761904762,82872395.23809524,0.0,1.0,9.15670271485267,9.326354691697782,8.992305445255024,9.197614364136186,82872395.23809524
2010-08-31,12.181363636363635,12.338645454545455,11.996468181818182,12.161249999999997,60887400.0,0.0,1.0,9.601424967509722,9.72539545399276,9.455689244757652,9.585571276893926,60887400.0
2010-09-30,12.156190476190476,12.284999999999998,12.028333333333332,12.154285714285717,52797071.428571425,0.0,1.0,9.581583329429401,9.683111780174082,9.480805551148613,9.580081984501579,52797071.428571425
2010-10-31,13.624566666666666,13.793809523809522,13.475476190476192,13.663333333333334,72430814.28571428,0.0,1.0,10.7389663809334,10.872364631133673,10.621452360069725,10.769522503576967,72430814.28571428
2010-11-30,16.02095238095238,16.250952380952384,15.74809523809524,16.022380952380953,124824695.23809524,0.0,1.0,12.62781218800243,12.809099588038096,12.412744527090283,12.62893819669814,124824695.23809524
2010-12-31,16.697727272727274,16.81268181818182,16.575227272727272,16.72136363636364,48660445.45454545,0.0,1.0,13.161250277303909,13.251858149772543,13.064695031632727,13.179880602999454,48660445.45454545
2011-01-31,18.035000000000004,18.234499999999997,17.67931,17.958499999999997,104492795.0,0.0,1.0,14.215296781069549,14.37254389544845,13.9349397579446,14.154999015405352,104492795.0
2011-02-28,15.748684210526314,15.904736842105265,15.523184210526319,15.706842105263158,95332442.10526316,0.0,1.0,12.41320875874558,12.536210392865897,12.235468286101737,12.380228556679523,95332442.10526316
2011-03-31,14.571304347826084,14.762717391304344,14.341304347826085,14.536956521739132,73674695.6521739,0.0,1.0,11.485190784121869,11.636063710144002,11.30390338408613,11.458117618521044,73674695.6521739
2011-04-30,15.277000000000005,15.44275,15.07775,15.245500000000002,69556690.0,0.0,1.0,12.041424392814047,12.172069551752749,11.884374329956852,12.016595901070051,69556690.0
2011-05-31,15.030000000000003,15.157047619047622,14.892142857142854,15.016666666666671,52251800.0,0.0,1.0,11.846737489297189,11.946877195983669,11.738077650145334,11.836228074802426,52251800.0
2011-06-30,13.532727272727273,13.702950000000003,13.324090909090911,13.490000000000002,69693263.63636364,0.0,1.0,10.666578011593739,10.800748601394956,10.502129559782448,10.632900115144407,69693263.63636364
2011-07-31,13.298000000000002,13.4175,13.089500000000001,13.232,58768985.0,0.0,1.0,10.481564546418776,10.57575517382877,10.317223577255875,10.429542944669315,58768985.0
2011-08-31,10.925652173913043,11.108260869565218,10.606417391304346,10.835652173913042,89881356.52173913,0.0,1.0,8.611665549149533,8.755598834622218,8.360042750279417,8.540727001309435,89881356.52173913
2011-09-30,10.2485,10.412019047619046,10.034509523809524,10.214285714285714,58394661.9047619,0.0,1.0,8.07793008376999,8.20681679246211,7.909261487852599,8.050962175503788,58394661.9047619
2011-10-31,11.357857142857146,11.603809523809522,11.128633333333333,11.408571428571427,78226533.33333333,0.0,1.0,8.952332136551453,9.14619330035787,8.771656534573722,8.992305445255,78226533.33333333
2011-11-30,10.720000000000002,10.819128571428571,10.528095238095238,10.65952380952381,51944552.38095238,0.0,1.0,8.449569253843412,8.527702997250156,8.298308752364246,8.401901552384723,51944552.38095238
2011-12-31,10.700476190476191,10.852142857142857,10.5,10.674285714285716,47732342.85714286,0.0,1.0,8.434180468333134,8.553725058211826,8.276163914678719,8.413536975575424,47732342.85714286
2012-01-31,12.089500000000001,12.292250000000001,11.936499999999999,12.162749999999999,63240360.0,0.0025,1.0,9.534906441846953,9.694874997513061,9.41423021783989,9.59271193343174,63240360.0
2012-02-29,12.562500000000004,12.673744999999998,12.400000000000002,12.5225,44924070.0,0.0,1.0,9.942387040475332,10.03043009291848,9.813779048907042,9.910729688704588,44924070.0
2012-03-31,12.513181818181819,12.627613636363636,12.389545454545454,12.504772727272725,43780268.18181818,0.0,1.0,9.903354964712626,9.993920172761108,9.805504968330574,9.89669972598805,43780268.18181818
2012-04-30,11.958,12.057494999999998,11.781025000000003,11.900749999999999,46895200.0,0.0025,1.0,9.465968453226417,9.544720928908312,9.325857097751019,9.42063431160499,46895200.0
